date,sku,product_name,qty_sold,unit_price
2025-11-25,1056,Happy Dad 8pk,4,17.81
2025-11-26,1056,Happy Dad 8pk,1,17.81
2025-11-28,1056,Happy Dad 8pk,2,17.81
2025-11-29,1056,Happy Dad 8pk,4,17.81
2025-10-02,1057,Smirnoff 750ml,1,26.24
2025-10-07,1057,Smirnoff 750ml,1,26.24
2025-11-07,1057,Smirnoff 750ml,1,26.24
2025-11-21,1057,Smirnoff 750ml,1,26.24
2025-11-25,1057,Smirnoff 750ml,1,26.24
2025-09-01,1058,White Claw 8pk,2,22.99
2025-09-02,1058,White Claw 8pk,1,22.99
2025-09-03,1058,White Claw 8pk,1,22.99
2025-09-04,1058,White Claw 8pk,1,22.99
2025-09-06,1058,White Claw 8pk,1,22.99
2025-09-07,1058,White Claw 8pk,1,22.99
2025-09-09,1058,White Claw 8pk,1,22.99
2025-09-10,1058,White Claw 8pk,1,22.99
2025-09-11,1058,White Claw 8pk,2,22.99
2025-09-12,1058,White Claw 8pk,2,22.99
2025-09-13,1058,White Claw 8pk,1,22.99
2025-09-14,1058,White Claw 8pk,2,22.99
2025-09-16,1058,White Claw 8pk,1,22.99
2025-09-18,1058,White Claw 8pk,1,22.99
2025-09-19,1058,White Claw 8pk,2,22.99
2025-09-21,1058,White Claw 8pk,1,22.99
2025-09-22,1058,White Claw 8pk,2,22.99
2025-09-23,1058,White Claw 8pk,1,22.99
2025-09-25,1058,White Claw 8pk,1,22.99
2025-09-26,1058,White Claw 8pk,2,22.99
2025-09-27,1058,White Claw 8pk,1,22.99
2025-09-29,1058,White Claw 8pk,1,22.99
2025-09-30,1058,White Claw 8pk,1,22.99
2025-10-01,1058,White Claw 8pk,1,22.99
2025-10-02,1058,White Claw 8pk,1,22.99
2025-10-03,1058,White Claw 8pk,1,22.99
2025-10-07,1058,White Claw 8pk,1,22.99
2025-10-09,1058,White Claw 8pk,1,22.99
2025-10-11,1058,White Claw 8pk,2,22.99
2025-10-12,1058,White Claw 8pk,2,22.99
2025-10-13,1058,White Claw 8pk,2,22.99
2025-10-17,1058,White Claw 8pk,2,22.99
2025-10-20,1058,White Claw 8pk,2,22.99
2025-10-22,1058,White Claw 8pk,1,22.99
2025-10-23,1058,White Claw 8pk,1,22.99
2025-10-24,1058,White Claw 8pk,1,22.99
2025-10-27,1058,White Claw 8pk,2,22.99
2025-10-28,1058,White Claw 8pk,1,22.99
2025-10-29,1058,White Claw 8pk,2,22.99
2025-10-30,1058,White Claw 8pk,1,22.99
2025-10-31,1058,White Claw 8pk,1,22.99
2025-11-01,1058,White Claw 8pk,2,22.99
2025-11-02,1058,White Claw 8pk,3,22.99
2025-11-03,1058,White Claw 8pk,1,22.99
2025-11-04,1058,White Claw 8pk,1,22.99
2025-11-06,1058,White Claw 8pk,1,22.99
2025-11-07,1058,White Claw 8pk,3,22.99
2025-11-09,1058,White Claw 8pk,1,22.99
2025-11-11,1058,White Claw 8pk,1,22.99
2025-11-12,1058,White Claw 8pk,1,22.99
2025-11-14,1058,White Claw 8pk,1,22.99
2025-11-17,1058,White Claw 8pk,1,22.99
2025-11-18,1058,White Claw 8pk,1,22.99
2025-11-19,1058,White Claw 8pk,2,22.99
2025-11-20,1058,White Claw 8pk,1,22.99
2025-11-21,1058,White Claw 8pk,1,22.99
2025-11-22,1058,White Claw 8pk,4,22.99
2025-11-26,1058,White Claw 8pk,1,22.99
2025-11-27,1058,White Claw 8pk,1,22.99
2025-09-01,1059,Smirnoff 1.75L,1,15.76
2025-09-02,1059,Smirnoff 1.75L,1,15.76
2025-09-03,1059,Smirnoff 1.75L,2,15.76
2025-09-04,1059,Smirnoff 1.75L,2,15.76
2025-09-05,1059,Smirnoff 1.75L,2,15.76
2025-09-06,1059,Smirnoff 1.75L,3,15.76
2025-09-07,1059,Smirnoff 1.75L,2,15.76
2025-09-08,1059,Smirnoff 1.75L,2,15.76
2025-09-09,1059,Smirnoff 1.75L,1,15.76
2025-09-11,1059,Smirnoff 1.75L,2,15.76
2025-09-12,1059,Smirnoff 1.75L,1,15.76
2025-09-13,1059,Smirnoff 1.75L,2,15.76
2025-09-14,1059,Smirnoff 1.75L,2,15.76
2025-09-15,1059,Smirnoff 1.75L,2,15.76
2025-09-17,1059,Smirnoff 1.75L,1,15.76
2025-09-18,1059,Smirnoff 1.75L,2,15.76
2025-09-19,1059,Smirnoff 1.75L,3,15.76
2025-09-20,1059,Smirnoff 1.75L,3,15.76
2025-09-21,1059,Smirnoff 1.75L,2,15.76
2025-09-22,1059,Smirnoff 1.75L,1,15.76
2025-09-23,1059,Smirnoff 1.75L,4,15.76
2025-09-24,1059,Smirnoff 1.75L,3,15.76
2025-09-25,1059,Smirnoff 1.75L,2,15.76
2025-09-26,1059,Smirnoff 1.75L,1,15.76
2025-09-27,1059,Smirnoff 1.75L,2,15.76
2025-09-28,1059,Smirnoff 1.75L,3,15.76
2025-10-02,1059,Smirnoff 1.75L,3,15.76
2025-10-03,1059,Smirnoff 1.75L,2,15.76
2025-10-04,1059,Smirnoff 1.75L,4,15.76
2025-10-06,1059,Smirnoff 1.75L,2,15.76
2025-10-07,1059,Smirnoff 1.75L,2,15.76
2025-10-08,1059,Smirnoff 1.75L,2,15.76
2025-10-09,1059,Smirnoff 1.75L,4,15.76
2025-10-10,1059,Smirnoff 1.75L,6,15.76
2025-10-11,1059,Smirnoff 1.75L,1,15.76
2025-10-12,1059,Smirnoff 1.75L,1,15.76
2025-10-13,1059,Smirnoff 1.75L,1,15.76
2025-10-14,1059,Smirnoff 1.75L,2,15.76
2025-10-15,1059,Smirnoff 1.75L,1,15.76
2025-10-17,1059,Smirnoff 1.75L,1,15.76
2025-10-18,1059,Smirnoff 1.75L,1,15.76
2025-10-19,1059,Smirnoff 1.75L,1,15.76
2025-10-20,1059,Smirnoff 1.75L,2,15.76
2025-10-21,1059,Smirnoff 1.75L,3,15.76
2025-10-23,1059,Smirnoff 1.75L,2,15.76
2025-10-24,1059,Smirnoff 1.75L,2,15.76
2025-10-25,1059,Smirnoff 1.75L,1,15.76
2025-10-28,1059,Smirnoff 1.75L,3,15.76
2025-10-29,1059,Smirnoff 1.75L,3,15.76
2025-10-30,1059,Smirnoff 1.75L,2,15.76
2025-10-31,1059,Smirnoff 1.75L,3,15.76
2025-11-01,1059,Smirnoff 1.75L,1,15.76
2025-11-02,1059,Smirnoff 1.75L,1,15.76
2025-11-03,1059,Smirnoff 1.75L,2,15.76
2025-11-04,1059,Smirnoff 1.75L,1,15.76
2025-11-05,1059,Smirnoff 1.75L,1,15.76
2025-11-06,1059,Smirnoff 1.75L,1,15.76
2025-11-07,1059,Smirnoff 1.75L,1,15.76
2025-11-08,1059,Smirnoff 1.75L,3,15.76
2025-11-09,1059,Smirnoff 1.75L,4,15.76
2025-11-11,1059,Smirnoff 1.75L,1,15.76
2025-11-12,1059,Smirnoff 1.75L,1,15.76
2025-11-13,1059,Smirnoff 1.75L,1,15.76
2025-11-15,1059,Smirnoff 1.75L,3,15.76
2025-11-17,1059,Smirnoff 1.75L,1,15.76
2025-11-20,1059,Smirnoff 1.75L,2,15.76
2025-11-21,1059,Smirnoff 1.75L,4,15.76
2025-11-22,1059,Smirnoff 1.75L,2,15.76
2025-11-23,1059,Smirnoff 1.75L,3,15.76
2025-11-24,1059,Smirnoff 1.75L,1,15.76
2025-11-26,1059,Smirnoff 1.75L,2,15.76
2025-11-27,1059,Smirnoff 1.75L,2,15.76
2025-11-28,1059,Smirnoff 1.75L,2,15.76
2025-11-29,1059,Smirnoff 1.75L,1,15.76
2025-09-05,1060,Kendall-Jackson 750ml,1,13.16
2025-09-11,1060,Kendall-Jackson 750ml,1,13.16
2025-09-15,1060,Kendall-Jackson 750ml,1,13.16
2025-09-18,1060,Kendall-Jackson 750ml,1,13.16
2025-09-19,1060,Kendall-Jackson 750ml,1,13.16
2025-09-29,1060,Kendall-Jackson 750ml,1,13.16
2025-10-02,1060,Kendall-Jackson 750ml,2,13.16
2025-10-09,1060,Kendall-Jackson 750ml,2,13.16
2025-10-11,1060,Kendall-Jackson 750ml,1,13.16
2025-10-17,1060,Kendall-Jackson 750ml,1,13.16
2025-10-26,1060,Kendall-Jackson 750ml,1,13.16
2025-10-29,1060,Kendall-Jackson 750ml,1,13.16
2025-11-04,1060,Kendall-Jackson 750ml,1,13.16
2025-11-07,1060,Kendall-Jackson 750ml,1,13.16
2025-11-17,1060,Kendall-Jackson 750ml,1,13.16
2025-11-21,1060,Kendall-Jackson 750ml,1,13.16
2025-11-23,1060,Kendall-Jackson 750ml,1,13.16
2025-11-25,1060,Kendall-Jackson 750ml,1,13.16
2025-11-28,1060,Kendall-Jackson 750ml,1,13.16
2025-11-29,1060,Kendall-Jackson 750ml,1,13.16
2025-09-01,1061,Coors Light 12pk,2,10.38
2025-09-02,1061,Coors Light 12pk,1,10.38
2025-09-03,1061,Coors Light 12pk,1,10.38
2025-09-05,1061,Coors Light 12pk,2,10.38
2025-09-06,1061,Coors Light 12pk,1,10.38
2025-09-11,1061,Coors Light 12pk,4,10.38
2025-09-13,1061,Coors Light 12pk,2,10.38
2025-09-18,1061,Coors Light 12pk,1,10.38
2025-09-19,1061,Coors Light 12pk,2,10.38
2025-09-20,1061,Coors Light 12pk,1,10.38
2025-09-25,1061,Coors Light 12pk,2,10.38
2025-09-26,1061,Coors Light 12pk,2,10.38
2025-09-27,1061,Coors Light 12pk,2,10.38
2025-09-28,1061,Coors Light 12pk,2,10.38
2025-09-29,1061,Coors Light 12pk,4,10.38
2025-09-30,1061,Coors Light 12pk,5,10.38
2025-10-01,1061,Coors Light 12pk,1,10.38
2025-10-02,1061,Coors Light 12pk,2,10.38
2025-10-04,1061,Coors Light 12pk,2,10.38
2025-10-05,1061,Coors Light 12pk,2,10.38
2025-10-07,1061,Coors Light 12pk,1,10.38
2025-10-08,1061,Coors Light 12pk,1,10.38
2025-10-09,1061,Coors Light 12pk,1,10.38
2025-10-11,1061,Coors Light 12pk,4,10.38
2025-10-12,1061,Coors Light 12pk,1,10.38
2025-10-13,1061,Coors Light 12pk,1,10.38
2025-10-14,1061,Coors Light 12pk,1,10.38
2025-10-16,1061,Coors Light 12pk,2,10.38
2025-10-18,1061,Coors Light 12pk,1,10.38
2025-10-20,1061,Coors Light 12pk,1,10.38
2025-10-21,1061,Coors Light 12pk,1,10.38
2025-10-22,1061,Coors Light 12pk,2,10.38
2025-10-24,1061,Coors Light 12pk,1,10.38
2025-10-25,1061,Coors Light 12pk,1,10.38
2025-10-28,1061,Coors Light 12pk,1,10.38
2025-10-30,1061,Coors Light 12pk,1,10.38
2025-11-01,1061,Coors Light 12pk,1,10.38
2025-11-02,1061,Coors Light 12pk,1,10.38
2025-11-03,1061,Coors Light 12pk,1,10.38
2025-11-08,1061,Coors Light 12pk,3,10.38
2025-11-09,1061,Coors Light 12pk,1,10.38
2025-11-11,1061,Coors Light 12pk,1,10.38
2025-11-12,1061,Coors Light 12pk,2,10.38
2025-11-15,1061,Coors Light 12pk,2,10.38
2025-11-16,1061,Coors Light 12pk,1,10.38
2025-11-17,1061,Coors Light 12pk,1,10.38
2025-11-18,1061,Coors Light 12pk,1,10.38
2025-11-19,1061,Coors Light 12pk,4,10.38
2025-11-20,1061,Coors Light 12pk,1,10.38
2025-11-21,1061,Coors Light 12pk,1,10.38
2025-11-22,1061,Coors Light 12pk,1,10.38
2025-11-24,1061,Coors Light 12pk,1,10.38
2025-11-25,1061,Coors Light 12pk,2,10.38
2025-11-26,1061,Coors Light 12pk,1,10.38
2025-11-27,1061,Coors Light 12pk,1,10.38
2025-11-29,1061,Coors Light 12pk,1,10.38
2025-09-01,1062,Truly 12pk,1,18.03
2025-09-02,1062,Truly 12pk,4,18.03
2025-09-03,1062,Truly 12pk,2,18.03
2025-09-04,1062,Truly 12pk,5,18.03
2025-09-05,1062,Truly 12pk,8,18.03
2025-09-06,1062,Truly 12pk,3,18.03
2025-09-07,1062,Truly 12pk,1,18.03
2025-09-08,1062,Truly 12pk,1,18.03
2025-09-09,1062,Truly 12pk,2,18.03
2025-09-10,1062,Truly 12pk,4,18.03
2025-09-12,1062,Truly 12pk,5,18.03
2025-09-13,1062,Truly 12pk,3,18.03
2025-09-14,1062,Truly 12pk,5,18.03
2025-09-15,1062,Truly 12pk,3,18.03
2025-09-16,1062,Truly 12pk,3,18.03
2025-09-17,1062,Truly 12pk,2,18.03
2025-09-18,1062,Truly 12pk,6,18.03
2025-09-19,1062,Truly 12pk,11,18.03
2025-09-20,1062,Truly 12pk,9,18.03
2025-09-21,1062,Truly 12pk,3,18.03
2025-09-22,1062,Truly 12pk,2,18.03
2025-09-23,1062,Truly 12pk,5,18.03
2025-09-24,1062,Truly 12pk,2,18.03
2025-09-25,1062,Truly 12pk,3,18.03
2025-09-26,1062,Truly 12pk,1,18.03
2025-09-27,1062,Truly 12pk,2,18.03
2025-09-28,1062,Truly 12pk,4,18.03
2025-09-29,1062,Truly 12pk,4,18.03
2025-09-30,1062,Truly 12pk,3,18.03
2025-10-01,1062,Truly 12pk,3,18.03
2025-10-02,1062,Truly 12pk,1,18.03
2025-10-03,1062,Truly 12pk,3,18.03
2025-10-04,1062,Truly 12pk,3,18.03
2025-10-05,1062,Truly 12pk,7,18.03
2025-10-07,1062,Truly 12pk,5,18.03
2025-10-08,1062,Truly 12pk,5,18.03
2025-10-09,1062,Truly 12pk,2,18.03
2025-10-10,1062,Truly 12pk,6,18.03
2025-10-11,1062,Truly 12pk,6,18.03
2025-10-12,1062,Truly 12pk,1,18.03
2025-10-13,1062,Truly 12pk,6,18.03
2025-10-14,1062,Truly 12pk,4,18.03
2025-10-15,1062,Truly 12pk,2,18.03
2025-10-16,1062,Truly 12pk,4,18.03
2025-10-17,1062,Truly 12pk,3,18.03
2025-10-18,1062,Truly 12pk,3,18.03
2025-10-19,1062,Truly 12pk,5,18.03
2025-10-20,1062,Truly 12pk,4,18.03
2025-10-21,1062,Truly 12pk,3,18.03
2025-10-22,1062,Truly 12pk,4,18.03
2025-10-23,1062,Truly 12pk,2,18.03
2025-10-24,1062,Truly 12pk,2,18.03
2025-10-25,1062,Truly 12pk,3,18.03
2025-10-26,1062,Truly 12pk,1,18.03
2025-10-27,1062,Truly 12pk,3,18.03
2025-10-28,1062,Truly 12pk,1,18.03
2025-10-29,1062,Truly 12pk,3,18.03
2025-10-30,1062,Truly 12pk,4,18.03
2025-10-31,1062,Truly 12pk,5,18.03
2025-11-01,1062,Truly 12pk,4,18.03
2025-11-02,1062,Truly 12pk,1,18.03
2025-11-03,1062,Truly 12pk,5,18.03
2025-11-04,1062,Truly 12pk,4,18.03
2025-11-05,1062,Truly 12pk,1,18.03
2025-11-06,1062,Truly 12pk,1,18.03
2025-11-07,1062,Truly 12pk,4,18.03
2025-11-08,1062,Truly 12pk,5,18.03
2025-11-09,1062,Truly 12pk,2,18.03
2025-11-10,1062,Truly 12pk,1,18.03
2025-11-11,1062,Truly 12pk,1,18.03
2025-11-12,1062,Truly 12pk,3,18.03
2025-11-13,1062,Truly 12pk,3,18.03
2025-11-14,1062,Truly 12pk,3,18.03
2025-11-15,1062,Truly 12pk,4,18.03
2025-11-16,1062,Truly 12pk,1,18.03
2025-11-17,1062,Truly 12pk,1,18.03
2025-11-18,1062,Truly 12pk,2,18.03
2025-11-19,1062,Truly 12pk,2,18.03
2025-11-20,1062,Truly 12pk,4,18.03
2025-11-21,1062,Truly 12pk,3,18.03
2025-11-22,1062,Truly 12pk,3,18.03
2025-11-23,1062,Truly 12pk,1,18.03
2025-11-24,1062,Truly 12pk,3,18.03
2025-11-25,1062,Truly 12pk,5,18.03
2025-11-26,1062,Truly 12pk,2,18.03
2025-11-27,1062,Truly 12pk,3,18.03
2025-11-28,1062,Truly 12pk,1,18.03
2025-11-29,1062,Truly 12pk,5,18.03
2025-09-01,1063,Absolut 750ml,3,15.66
2025-09-02,1063,Absolut 750ml,2,15.66
2025-09-03,1063,Absolut 750ml,4,15.66
2025-09-04,1063,Absolut 750ml,3,15.66
2025-09-05,1063,Absolut 750ml,4,15.66
2025-09-06,1063,Absolut 750ml,2,15.66
2025-09-07,1063,Absolut 750ml,3,15.66
2025-09-08,1063,Absolut 750ml,2,15.66
2025-09-09,1063,Absolut 750ml,1,15.66
2025-09-11,1063,Absolut 750ml,4,15.66
2025-09-12,1063,Absolut 750ml,3,15.66
2025-09-13,1063,Absolut 750ml,3,15.66
2025-09-14,1063,Absolut 750ml,2,15.66
2025-09-15,1063,Absolut 750ml,2,15.66
2025-09-17,1063,Absolut 750ml,2,15.66
2025-09-19,1063,Absolut 750ml,3,15.66
2025-09-20,1063,Absolut 750ml,5,15.66
2025-09-21,1063,Absolut 750ml,2,15.66
2025-09-23,1063,Absolut 750ml,3,15.66
2025-09-24,1063,Absolut 750ml,2,15.66
2025-09-26,1063,Absolut 750ml,2,15.66
2025-09-27,1063,Absolut 750ml,2,15.66
2025-09-28,1063,Absolut 750ml,1,15.66
2025-09-29,1063,Absolut 750ml,1,15.66
2025-10-01,1063,Absolut 750ml,1,15.66
2025-10-02,1063,Absolut 750ml,5,15.66
2025-10-03,1063,Absolut 750ml,2,15.66
2025-10-05,1063,Absolut 750ml,2,15.66
2025-10-07,1063,Absolut 750ml,1,15.66
2025-10-08,1063,Absolut 750ml,2,15.66
2025-10-09,1063,Absolut 750ml,2,15.66
2025-10-10,1063,Absolut 750ml,5,15.66
2025-10-11,1063,Absolut 750ml,1,15.66
2025-10-12,1063,Absolut 750ml,3,15.66
2025-10-15,1063,Absolut 750ml,4,15.66
2025-10-16,1063,Absolut 750ml,3,15.66
2025-10-17,1063,Absolut 750ml,3,15.66
2025-10-18,1063,Absolut 750ml,1,15.66
2025-10-19,1063,Absolut 750ml,1,15.66
2025-10-21,1063,Absolut 750ml,1,15.66
2025-10-22,1063,Absolut 750ml,2,15.66
2025-10-23,1063,Absolut 750ml,1,15.66
2025-10-24,1063,Absolut 750ml,1,15.66
2025-10-25,1063,Absolut 750ml,1,15.66
2025-10-26,1063,Absolut 750ml,3,15.66
2025-10-28,1063,Absolut 750ml,2,15.66
2025-10-30,1063,Absolut 750ml,1,15.66
2025-10-31,1063,Absolut 750ml,2,15.66
2025-11-01,1063,Absolut 750ml,6,15.66
2025-11-02,1063,Absolut 750ml,4,15.66
2025-11-03,1063,Absolut 750ml,4,15.66
2025-11-04,1063,Absolut 750ml,1,15.66
2025-11-07,1063,Absolut 750ml,2,15.66
2025-11-08,1063,Absolut 750ml,1,15.66
2025-11-09,1063,Absolut 750ml,1,15.66
2025-11-10,1063,Absolut 750ml,3,15.66
2025-11-11,1063,Absolut 750ml,1,15.66
2025-11-12,1063,Absolut 750ml,3,15.66
2025-11-14,1063,Absolut 750ml,1,15.66
2025-11-15,1063,Absolut 750ml,3,15.66
2025-11-17,1063,Absolut 750ml,7,15.66
2025-11-18,1063,Absolut 750ml,1,15.66
2025-11-19,1063,Absolut 750ml,3,15.66
2025-11-20,1063,Absolut 750ml,2,15.66
2025-11-21,1063,Absolut 750ml,1,15.66
2025-11-22,1063,Absolut 750ml,2,15.66
2025-11-24,1063,Absolut 750ml,1,15.66
2025-11-27,1063,Absolut 750ml,1,15.66
2025-11-28,1063,Absolut 750ml,2,15.66
2025-11-29,1063,Absolut 750ml,4,15.66
2025-09-01,1064,Miller Lite 6pk,6,19.74
2025-09-02,1064,Miller Lite 6pk,5,19.74
2025-09-03,1064,Miller Lite 6pk,2,19.74
2025-09-04,1064,Miller Lite 6pk,6,19.74
2025-09-05,1064,Miller Lite 6pk,5,19.74
2025-09-06,1064,Miller Lite 6pk,6,19.74
2025-09-07,1064,Miller Lite 6pk,3,19.74
2025-09-08,1064,Miller Lite 6pk,7,19.74
2025-09-09,1064,Miller Lite 6pk,3,19.74
2025-09-10,1064,Miller Lite 6pk,3,19.74
2025-09-11,1064,Miller Lite 6pk,3,19.74
2025-09-12,1064,Miller Lite 6pk,1,19.74
2025-09-13,1064,Miller Lite 6pk,7,19.74
2025-09-14,1064,Miller Lite 6pk,1,19.74
2025-09-15,1064,Miller Lite 6pk,1,19.74
2025-09-16,1064,Miller Lite 6pk,2,19.74
2025-09-17,1064,Miller Lite 6pk,2,19.74
2025-09-18,1064,Miller Lite 6pk,4,19.74
2025-09-19,1064,Miller Lite 6pk,2,19.74
2025-09-20,1064,Miller Lite 6pk,3,19.74
2025-09-21,1064,Miller Lite 6pk,4,19.74
2025-09-22,1064,Miller Lite 6pk,2,19.74
2025-09-23,1064,Miller Lite 6pk,5,19.74
2025-09-24,1064,Miller Lite 6pk,2,19.74
2025-09-25,1064,Miller Lite 6pk,4,19.74
2025-09-26,1064,Miller Lite 6pk,6,19.74
2025-09-27,1064,Miller Lite 6pk,2,19.74
2025-09-28,1064,Miller Lite 6pk,6,19.74
2025-09-29,1064,Miller Lite 6pk,4,19.74
2025-09-30,1064,Miller Lite 6pk,2,19.74
2025-10-01,1064,Miller Lite 6pk,3,19.74
2025-10-02,1064,Miller Lite 6pk,3,19.74
2025-10-03,1064,Miller Lite 6pk,5,19.74
2025-10-04,1064,Miller Lite 6pk,3,19.74
2025-10-05,1064,Miller Lite 6pk,3,19.74
2025-10-06,1064,Miller Lite 6pk,3,19.74
2025-10-07,1064,Miller Lite 6pk,4,19.74
2025-10-08,1064,Miller Lite 6pk,2,19.74
2025-10-09,1064,Miller Lite 6pk,4,19.74
2025-10-10,1064,Miller Lite 6pk,4,19.74
2025-10-11,1064,Miller Lite 6pk,3,19.74
2025-10-12,1064,Miller Lite 6pk,3,19.74
2025-10-13,1064,Miller Lite 6pk,5,19.74
2025-10-14,1064,Miller Lite 6pk,6,19.74
2025-10-15,1064,Miller Lite 6pk,4,19.74
2025-10-16,1064,Miller Lite 6pk,3,19.74
2025-10-17,1064,Miller Lite 6pk,5,19.74
2025-10-18,1064,Miller Lite 6pk,3,19.74
2025-10-19,1064,Miller Lite 6pk,5,19.74
2025-10-20,1064,Miller Lite 6pk,4,19.74
2025-10-21,1064,Miller Lite 6pk,2,19.74
2025-10-22,1064,Miller Lite 6pk,3,19.74
2025-10-23,1064,Miller Lite 6pk,3,19.74
2025-10-24,1064,Miller Lite 6pk,4,19.74
2025-10-25,1064,Miller Lite 6pk,2,19.74
2025-10-26,1064,Miller Lite 6pk,2,19.74
2025-10-27,1064,Miller Lite 6pk,5,19.74
2025-10-28,1064,Miller Lite 6pk,7,19.74
2025-10-29,1064,Miller Lite 6pk,4,19.74
2025-10-30,1064,Miller Lite 6pk,4,19.74
2025-10-31,1064,Miller Lite 6pk,1,19.74
2025-11-01,1064,Miller Lite 6pk,5,19.74
2025-11-02,1064,Miller Lite 6pk,2,19.74
2025-11-03,1064,Miller Lite 6pk,6,19.74
2025-11-04,1064,Miller Lite 6pk,1,19.74
2025-11-05,1064,Miller Lite 6pk,4,19.74
2025-11-06,1064,Miller Lite 6pk,2,19.74
2025-11-07,1064,Miller Lite 6pk,8,19.74
2025-11-08,1064,Miller Lite 6pk,5,19.74
2025-11-09,1064,Miller Lite 6pk,3,19.74
2025-11-10,1064,Miller Lite 6pk,1,19.74
2025-11-11,1064,Miller Lite 6pk,5,19.74
2025-11-13,1064,Miller Lite 6pk,3,19.74
2025-11-14,1064,Miller Lite 6pk,7,19.74
2025-11-15,1064,Miller Lite 6pk,11,19.74
2025-11-16,1064,Miller Lite 6pk,4,19.74
2025-11-17,1064,Miller Lite 6pk,4,19.74
2025-11-18,1064,Miller Lite 6pk,5,19.74
2025-11-20,1064,Miller Lite 6pk,7,19.74
2025-11-21,1064,Miller Lite 6pk,9,19.74
2025-11-22,1064,Miller Lite 6pk,6,19.74
2025-11-23,1064,Miller Lite 6pk,3,19.74
2025-11-24,1064,Miller Lite 6pk,1,19.74
2025-11-25,1064,Miller Lite 6pk,5,19.74
2025-11-26,1064,Miller Lite 6pk,3,19.74
2025-11-27,1064,Miller Lite 6pk,6,19.74
2025-11-28,1064,Miller Lite 6pk,9,19.74
2025-11-29,1064,Miller Lite 6pk,4,19.74
2025-09-01,1065,Absolut 1L,1,31.28
2025-09-02,1065,Absolut 1L,3,31.28
2025-09-03,1065,Absolut 1L,2,31.28
2025-09-05,1065,Absolut 1L,2,31.28
2025-09-07,1065,Absolut 1L,1,31.28
2025-09-10,1065,Absolut 1L,1,31.28
2025-09-11,1065,Absolut 1L,2,31.28
2025-09-12,1065,Absolut 1L,2,31.28
2025-09-13,1065,Absolut 1L,9,31.28
2025-09-14,1065,Absolut 1L,3,31.28
2025-09-15,1065,Absolut 1L,1,31.28
2025-09-16,1065,Absolut 1L,1,31.28
2025-09-17,1065,Absolut 1L,3,31.28
2025-09-19,1065,Absolut 1L,6,31.28
2025-09-20,1065,Absolut 1L,3,31.28
2025-09-21,1065,Absolut 1L,1,31.28
2025-09-22,1065,Absolut 1L,1,31.28
2025-09-23,1065,Absolut 1L,2,31.28
2025-09-24,1065,Absolut 1L,1,31.28
2025-09-25,1065,Absolut 1L,2,31.28
2025-09-26,1065,Absolut 1L,1,31.28
2025-09-27,1065,Absolut 1L,3,31.28
2025-09-28,1065,Absolut 1L,3,31.28
2025-09-29,1065,Absolut 1L,3,31.28
2025-09-30,1065,Absolut 1L,1,31.28
2025-10-03,1065,Absolut 1L,1,31.28
2025-10-04,1065,Absolut 1L,4,31.28
2025-10-05,1065,Absolut 1L,1,31.28
2025-10-06,1065,Absolut 1L,1,31.28
2025-10-07,1065,Absolut 1L,4,31.28
2025-10-08,1065,Absolut 1L,1,31.28
2025-10-09,1065,Absolut 1L,4,31.28
2025-10-10,1065,Absolut 1L,3,31.28
2025-10-11,1065,Absolut 1L,2,31.28
2025-10-12,1065,Absolut 1L,1,31.28
2025-10-13,1065,Absolut 1L,4,31.28
2025-10-14,1065,Absolut 1L,3,31.28
2025-10-16,1065,Absolut 1L,1,31.28
2025-10-17,1065,Absolut 1L,1,31.28
2025-10-18,1065,Absolut 1L,2,31.28
2025-10-19,1065,Absolut 1L,1,31.28
2025-10-20,1065,Absolut 1L,1,31.28
2025-10-21,1065,Absolut 1L,3,31.28
2025-10-22,1065,Absolut 1L,1,31.28
2025-10-23,1065,Absolut 1L,1,31.28
2025-10-24,1065,Absolut 1L,3,31.28
2025-10-25,1065,Absolut 1L,3,31.28
2025-10-26,1065,Absolut 1L,3,31.28
2025-10-27,1065,Absolut 1L,4,31.28
2025-10-29,1065,Absolut 1L,1,31.28
2025-10-30,1065,Absolut 1L,1,31.28
2025-10-31,1065,Absolut 1L,2,31.28
2025-11-01,1065,Absolut 1L,2,31.28
2025-11-02,1065,Absolut 1L,1,31.28
2025-11-03,1065,Absolut 1L,2,31.28
2025-11-04,1065,Absolut 1L,2,31.28
2025-11-05,1065,Absolut 1L,1,31.28
2025-11-06,1065,Absolut 1L,1,31.28
2025-11-07,1065,Absolut 1L,3,31.28
2025-11-09,1065,Absolut 1L,1,31.28
2025-11-10,1065,Absolut 1L,1,31.28
2025-11-11,1065,Absolut 1L,1,31.28
2025-11-12,1065,Absolut 1L,1,31.28
2025-11-13,1065,Absolut 1L,3,31.28
2025-11-14,1065,Absolut 1L,3,31.28
2025-11-15,1065,Absolut 1L,2,31.28
2025-11-16,1065,Absolut 1L,1,31.28
2025-11-17,1065,Absolut 1L,5,31.28
2025-11-18,1065,Absolut 1L,2,31.28
2025-11-19,1065,Absolut 1L,3,31.28
2025-11-20,1065,Absolut 1L,2,31.28
2025-11-21,1065,Absolut 1L,1,31.28
2025-11-22,1065,Absolut 1L,2,31.28
2025-11-23,1065,Absolut 1L,3,31.28
2025-11-24,1065,Absolut 1L,3,31.28
2025-11-25,1065,Absolut 1L,1,31.28
2025-11-26,1065,Absolut 1L,2,31.28
2025-11-27,1065,Absolut 1L,2,31.28
2025-11-28,1065,Absolut 1L,1,31.28
